#{"t_start": 1773830157.8098054, "env_id": "ALE/Galaxian-v5"}
r,l,t
1280.0,3977,2844.042655
360.0,1201,2856.820763
1230.0,3713,2890.995669
500.0,1249,2901.523428
810.0,1969,2919.175419
1330.0,3593,2951.07472
410.0,1449,2963.988389
980.0,2265,2984.027753
920.0,2689,3008.778942
430.0,1153,3019.095519
900.0,3081,3050.05067
750.0,1881,3070.181682
510.0,1945,3091.164637
2170.0,5769,3177.794945
1080.0,2697,3202.822934
620.0,2305,3223.512362
1270.0,3433,3256.841852
1420.0,4961,3320.022802
330.0,1585,3335.182704
1020.0,3433,3365.168971
800.0,2417,3388.14077
1110.0,2689,3412.459422
1240.0,3873,3448.177192
660.0,2305,3468.172112
1210.0,4753,3513.76842
600.0,2041,3536.043288
1180.0,2681,3597.783197
510.0,1921,3615.11582
730.0,1729,3631.071079
1060.0,3081,3666.910463
660.0,1721,3686.146904
580.0,1729,3702.866378
940.0,2433,3728.290162
600.0,2305,3757.26869
1370.0,3961,3806.628096
720.0,2769,3835.786587
910.0,2281,3856.16434
800.0,2265,3876.61712
990.0,2545,3899.456391
730.0,1921,3916.665736
930.0,2265,3936.927291
720.0,1481,3950.008519
1010.0,2465,3973.370936
660.0,1777,3992.865864
750.0,1681,4064.24228
1060.0,3937,4098.73936
450.0,1537,4113.763984
1120.0,2465,4136.863985
970.0,3433,4166.564661
1300.0,5425,4220.903081
1410.0,5881,4277.78381
1370.0,4289,4316.492499
340.0,2113,4335.1575
980.0,3145,4363.236774
1090.0,3801,4397.394205
1070.0,4257,4491.936329
370.0,1457,4504.761789
1350.0,8121,4579.28017
540.0,1705,4594.657633
940.0,3449,4625.625894
800.0,1761,4641.139482
580.0,2017,4661.469312
610.0,1689,4680.090091
1030.0,2513,4706.260861
600.0,1577,4719.312964
1080.0,6201,4775.768954
1170.0,3569,4807.928911
390.0,1097,4817.584298
790.0,2465,4840.22579
980.0,3465,4932.490622
1010.0,3529,4970.365531
730.0,2537,4996.35978
790.0,2097,5021.329704
580.0,2577,5049.440967
880.0,2553,5077.055615
690.0,2457,5103.614507
1370.0,4617,5167.019304
1170.0,3121,5200.307713
1180.0,3729,5239.871297
1170.0,4889,5293.011693
680.0,2369,5317.65449
1500.0,6129,5439.522386
730.0,2937,5472.536539
1480.0,4745,5521.43049
700.0,1977,5542.085284
1150.0,3305,5583.324688
270.0,1081,5599.435637
900.0,2169,5626.905288
410.0,1321,5641.325534
970.0,3057,5671.595252
730.0,2009,5690.062673
610.0,2329,5712.00717
970.0,2769,5737.267828
940.0,3329,5767.685927
820.0,3081,5797.132487
760.0,1601,5815.680288
1050.0,3385,5852.564975
940.0,3825,5946.716295
1320.0,2961,5974.969193
440.0,2233,5996.090575
980.0,3233,6027.27571
690.0,1825,6047.116803
1370.0,4649,6095.02347
1480.0,4113,6132.868846
1120.0,3545,6165.82248
1660.0,6017,6222.558418
350.0,1065,6232.013259
850.0,2369,6255.320951
1350.0,3185,6292.282165
1390.0,4761,6377.653145
690.0,2273,6399.479913
1220.0,4129,6437.848828
680.0,1529,6452.1399
1080.0,3065,6481.193424
650.0,1705,6499.866975
990.0,2913,6533.268992
910.0,2449,6559.737373
720.0,2457,6590.657474
820.0,2489,6617.072232
1340.0,3105,6652.281817
540.0,1705,6671.125559
1340.0,2993,6704.527341
1590.0,4633,6767.738272
670.0,1745,6786.575446
1190.0,5225,6921.784048
400.0,1105,6932.530848
540.0,1681,6951.342028
350.0,1105,6963.605325
440.0,1473,6981.081896
700.0,2249,7006.408189
810.0,2641,7029.337299
1000.0,4649,7069.301249
1010.0,4873,7116.379205
630.0,2697,7140.919979
1000.0,2881,7164.756418
1310.0,2921,7194.206264
970.0,3953,7240.133754
610.0,2801,7265.897923
1090.0,3657,7357.81301
950.0,3033,7387.701459
720.0,3161,7419.752068
690.0,2465,7448.734562
1440.0,5817,7511.326072
760.0,2521,7536.409145
670.0,3033,7566.630443
1310.0,4017,7605.124625
660.0,2033,7624.794212
750.0,2017,7644.791921
1060.0,3905,7692.046407
770.0,3961,7742.400225
930.0,4025,7864.772715
1000.0,2409,7891.091664
730.0,3449,7931.617646
390.0,1969,7949.34541
1420.0,4665,7995.144309
1430.0,4705,8042.138217
1110.0,4425,8087.335517
1520.0,3401,8126.936296
610.0,2217,8157.117487
430.0,1305,8171.083795
540.0,2257,8193.051697
860.0,3361,8226.862275
1170.0,3993,8266.591464
1090.0,3049,8345.958399
920.0,2809,8381.05823
1730.0,4729,8432.190941
1110.0,3969,8472.952108
800.0,2441,8496.782311
1160.0,3497,8531.692503
750.0,2913,8560.20752
780.0,1841,8580.429939
530.0,2337,8609.267663
840.0,2009,8631.788175
780.0,2449,8658.479265
1060.0,2633,8685.369279
920.0,3785,8723.219075
1160.0,3865,8853.514361
1330.0,5993,8911.734823
1480.0,4873,8960.915021
990.0,3665,8996.763823
1100.0,6361,9068.941803
2170.0,7265,9143.601921
2160.0,6681,9210.093918
1440.0,5585,9368.166664
1360.0,6249,9436.179143
570.0,1705,9453.903599
1280.0,4377,9503.461443
1450.0,6545,9579.114868
1140.0,5089,9627.441118
1080.0,3377,9676.042208
1420.0,4993,9725.612343
1380.0,4961,9770.408073
1310.0,4521,9912.023726
1730.0,7537,9985.989062
590.0,1905,10012.265114
1770.0,9041,10095.835681
1200.0,3393,10126.091005
1490.0,5393,10174.697647
1450.0,5009,10219.675295
1140.0,3985,10255.653183
1150.0,5209,10393.293192
930.0,2569,10417.543863
700.0,1849,10435.264749
1960.0,5905,10489.879297
1390.0,3961,10526.430093
640.0,2417,10548.484025
980.0,3497,10580.87784
1140.0,4177,10621.598085
1280.0,4089,10667.404487
1410.0,4521,10710.155293
760.0,2169,10729.912567
920.0,3945,10842.218034
1530.0,4857,10896.270628
1080.0,4449,10939.387531
1330.0,3881,10975.790699
1800.0,4929,11009.9051
1490.0,4977,11041.172678
1280.0,5745,11077.989608
1390.0,4369,11104.042098
1840.0,4353,11145.916336
1370.0,3913,11246.83109
1900.0,6625,11312.839516
1400.0,3465,11353.624071
800.0,2529,11378.265369
770.0,2905,11406.710765
740.0,2577,11438.909572
760.0,2065,11461.239348
760.0,3121,11498.658324
1220.0,3953,11538.113241
1010.0,2209,11560.122509
1440.0,4441,11604.612608
1260.0,3401,11642.954111
910.0,3545,11759.461689
940.0,3521,11800.56635
730.0,2969,11831.220737
950.0,4753,11886.383583
810.0,3161,11925.127883
1290.0,3889,11968.55589
1300.0,4649,12004.124468
1420.0,5105,12038.772409
1380.0,10097,12103.020594
940.0,3433,12242.367879
930.0,2801,12270.992572
1550.0,3945,12312.760493
1250.0,5169,12397.723629
1250.0,5569,12489.714351
1590.0,3977,12531.559124
1070.0,3529,12568.660537
2060.0,5553,12627.815376
1030.0,3585,12671.657833
900.0,3001,12704.752152
1210.0,3241,12857.60207
1600.0,5201,12911.853106
1280.0,3881,12956.286298
